id,kentAtlasiDegeriKodu,kentAtlasiDegeri,gecirimsizlikKatmani,tucbsNo,aciklama,gecerlilikBaslangici,gecerlilikSonu,gozlemTarihi,hilucsAraziKullanimi,hilucsDurumu,olcek,surumBaslangicZamani,surumBitisZamani,total_population,estimated_water_supply,population_pressure,urban_water_stress_score
sehirAtlasi.113,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),34,CBSGM_1_7984144,,2019-02-12 00:00:00+00:00,,,,,1:10000,,,0.0,0.5964497902903959,0.0,0.0
sehirAtlasi.114,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984145,,2019-02-08 00:00:00+00:00,,,,,1:10000,,,0.0,1.1624213747936063,0.0,0.0
sehirAtlasi.115,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984146,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,0.7098009188635627,0.0,0.0
sehirAtlasi.116,11240,Çok Düşük Yoğunluklu Süreksiz Kentsel Alan (< 10%),6,CBSGM_1_338811,,2019-02-18 00:00:00+00:00,,,,,1:10000,,,0.0,2.452559341070584,0.0,0.0
sehirAtlasi.117,11210,Yüksek Yoğunluklu Süreksiz Kentsel Alan (50% - 80%),49,CBSGM_1_7984147,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,1.0429883906996316,0.0,0.0
sehirAtlasi.118,14120,Kent İçindeki Yeşil Alanlar ( Aktif ),0,CBSGM_1_7984148,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,1.1908574158221288,0.0,0.0
sehirAtlasi.119,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984149,,2019-02-06 00:00:00+00:00,,,,,1:10000,,,0.0,1.0678720477534562,0.0,0.0
sehirAtlasi.120,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984150,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,1.0437423936771772,0.0,0.0
sehirAtlasi.121,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984151,,2019-02-05 00:00:00+00:00,,,,,1:10000,,,0.0,1.2245294074101651,0.0,0.0
sehirAtlasi.122,32000,Maki veya Otsu Bitkiler,0,CBSGM_1_7984152,,2019-06-11 00:00:00+00:00,,,,,1:10000,,,0.0,0.9315882578281178,0.0,0.0
sehirAtlasi.123,12210,Hızlı Transit Yollar ve İlgili Alanlar,0,CBSGM_1_7984153,,2019-02-19 00:00:00+00:00,,,,,1:10000,,,0.0,0.7664080628499979,0.0,0.0
sehirAtlasi.96,21000,Ekilebilir Alanlar,0,CBSGM_1_7984287,,2019-02-15 00:00:00+00:00,,,,,1:10000,,,0.0,1.185346007726042,0.0,0.0
sehirAtlasi.94,11230,Düşük Yoğunluklu Süreksiz Kentsel Alan (10% - 30%),19,CBSGM_1_7984285,,2019-02-21 00:00:00+00:00,,,,,1:10000,,,0.0,0.7674189014755386,0.0,0.0
sehirAtlasi.65,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984253,,2019-02-11 00:00:00+00:00,,,,,1:10000,,,0.0,0.7073458663625078,0.0,0.0
sehirAtlasi.93,13400,Mevcut Kullanımı Olmayan Alanlar,0,CBSGM_1_7984284,,2019-02-12 00:00:00+00:00,,,,,1:10000,,,0.0,1.4789371503777269,0.0,0.0
sehirAtlasi.66,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984254,,2019-02-11 00:00:00+00:00,,,,,1:10000,,,0.0,0.6245587612897887,0.0,0.0
sehirAtlasi.67,11100,Sürekli Kentsel Alan (> 80%),47,CBSGM_1_7984281,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,1.1084905945099277,0.0,0.0
sehirAtlasi.68,11100,Sürekli Kentsel Alan (> 80%),40,CBSGM_1_7984282,,2019-02-20 00:00:00+00:00,,,,,1:10000,,,0.0,1.2573922829778663,0.0,0.0
sehirAtlasi.69,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984255,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,0.802302346420221,0.0,0.0
sehirAtlasi.70,12150,Eğitim Alanları,0,CBSGM_1_7984256,,2019-06-10 00:00:00+00:00,,,,,1:10000,,,0.0,1.0270601709745295,0.0,0.0
sehirAtlasi.71,11240,Çok Düşük Yoğunluklu Süreksiz Kentsel Alan (< 10%),10,CBSGM_1_7984257,,2019-02-12 00:00:00+00:00,,,,,1:10000,,,0.0,0.5639028380609247,0.0,0.0
sehirAtlasi.72,12150,Eğitim Alanları,22,CBSGM_1_7984258,,2019-06-11 00:00:00+00:00,,,,,1:10000,,,0.0,1.1086684007884917,0.0,0.0
sehirAtlasi.73,11100,Sürekli Kentsel Alan (> 80%),45,CBSGM_1_7984259,,2019-02-20 00:00:00+00:00,,,,,1:10000,,,0.0,1.2760793853060655,0.0,0.0
sehirAtlasi.74,11100,Sürekli Kentsel Alan (> 80%),23,CBSGM_1_7984260,,2019-02-20 00:00:00+00:00,,,,,1:10000,,,0.0,1.3958556574346297,0.0,0.0
sehirAtlasi.75,11100,Sürekli Kentsel Alan (> 80%),38,CBSGM_1_7984261,,2019-02-20 00:00:00+00:00,,,,,1:10000,,,0.0,1.292767877455713,0.0,0.0
sehirAtlasi.76,14100,Kent İçindeki Yeşil Alanlar ( Pasif ),0,CBSGM_1_7984262,,2019-02-14 00:00:00+00:00,,,,,1:10000,,,0.0,1.2812014833989047,0.0,0.0
sehirAtlasi.77,11100,Sürekli Kentsel Alan (> 80%),44,CBSGM_1_7984263,,2019-02-20 00:00:00+00:00,,,,,1:10000,,,0.0,1.26955602014921,0.0,0.0
sehirAtlasi.78,11100,Sürekli Kentsel Alan (> 80%),40,CBSGM_1_7984264,,2019-02-20 00:00:00+00:00,,,,,1:10000,,,0.0,1.2760528863963132,0.0,0.0
sehirAtlasi.79,21000,Ekilebilir Alanlar,0,CBSGM_1_7984265,,2019-05-24 00:00:00+00:00,,,,,1:10000,,,0.0,1.3076677722662429,0.0,0.0
sehirAtlasi.80,31000,Ormanlar,0,CBSGM_1_7984266,,2020-01-07 00:00:00+00:00,,,,,1:10000,,,0.0,0.6169791719395763,0.0,0.0
sehirAtlasi.81,11100,Sürekli Kentsel Alan (> 80%),24,CBSGM_1_7984267,,2019-02-13 00:00:00+00:00,,,,,1:10000,,,0.0,0.6941770507689252,0.0,0.0
sehirAtlasi.82,12150,Eğitim Alanları,0,CBSGM_1_7984268,,2019-05-24 00:00:00+00:00,,,,,1:10000,,,0.0,1.06059517713604,0.0,0.0
sehirAtlasi.83,11210,Yüksek Yoğunluklu Süreksiz Kentsel Alan (50% - 80%),40,CBSGM_1_7984269,,2019-02-13 00:00:00+00:00,,,,,1:10000,,,0.0,0.8423950583194779,0.0,0.0
sehirAtlasi.84,11100,Sürekli Kentsel Alan (> 80%),35,CBSGM_1_7984270,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,1.1111549270618837,0.0,0.0
sehirAtlasi.85,12130,Kamu Alanları,0,CBSGM_1_7984271,,2019-05-27 00:00:00+00:00,,,,,1:10000,,,0.0,1.0440004711851276,0.0,0.0
sehirAtlasi.86,11230,Düşük Yoğunluklu Süreksiz Kentsel Alan (10% - 30%),26,CBSGM_1_7984272,,2019-02-13 00:00:00+00:00,,,,,1:10000,,,0.0,0.5221870499493675,0.0,0.0
sehirAtlasi.87,11210,Yüksek Yoğunluklu Süreksiz Kentsel Alan (50% - 80%),48,CBSGM_1_7984273,,2019-02-11 00:00:00+00:00,,,,,1:10000,,,0.0,0.5607808233944885,0.0,0.0
sehirAtlasi.88,11210,Yüksek Yoğunluklu Süreksiz Kentsel Alan (50% - 80%),45,CBSGM_1_7984274,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,0.8290802700313171,0.0,0.0
sehirAtlasi.89,13400,Mevcut Kullanımı Olmayan Alanlar,0,CBSGM_1_7984275,,2019-11-08 00:00:00+00:00,,,,,1:10000,,,0.0,1.0712955444523615,0.0,0.0
sehirAtlasi.90,11100,Sürekli Kentsel Alan (> 80%),62,CBSGM_1_7984276,,2019-02-05 00:00:00+00:00,,,,,1:10000,,,0.0,1.0608958187376087,0.0,0.0
sehirAtlasi.91,14120,Kent İçindeki Yeşil Alanlar ( Aktif ),11,CBSGM_1_7984277,,2019-02-13 00:00:00+00:00,,,,,1:10000,,,0.0,0.9170529365303083,0.0,0.0
sehirAtlasi.92,13400,Mevcut Kullanımı Olmayan Alanlar,0,CBSGM_1_7984283,,2019-02-12 00:00:00+00:00,,,,,1:10000,,,0.0,1.477222525360752,0.0,0.0
sehirAtlasi.249,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),23,CBSGM_1_7984435,,2019-02-12 00:00:00+00:00,,,,,1:10000,,,0.0,0.6233522854197209,0.0,0.0
sehirAtlasi.251,11240,Çok Düşük Yoğunluklu Süreksiz Kentsel Alan (< 10%),8,CBSGM_1_338504,,2019-02-18 00:00:00+00:00,,,,,1:10000,,,0.0,2.5193674020138546,0.0,0.0
sehirAtlasi.499,14120,Kent İçindeki Yeşil Alanlar ( Aktif ),0,CBSGM_1_7984643,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,1.1060818206654073,0.0,0.0
sehirAtlasi.422,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984571,,2019-02-07 00:00:00+00:00,,,,,1:10000,,,0.0,1.091677810385296,0.0,0.0
sehirAtlasi.409,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984561,,2019-02-11 00:00:00+00:00,,,,,1:10000,,,0.0,0.5682360085215207,0.0,0.0
sehirAtlasi.410,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984562,,2019-02-11 00:00:00+00:00,,,,,1:10000,,,0.0,1.0745433559881188,0.0,0.0
sehirAtlasi.411,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984563,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,1.0572489666179883,0.0,0.0
sehirAtlasi.412,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984564,,2019-02-06 00:00:00+00:00,,,,,1:10000,,,0.0,0.7363227157122059,0.0,0.0
sehirAtlasi.413,12150,Eğitim Alanları,6,CBSGM_1_365394,,2019-02-15 00:00:00+00:00,,,,,1:10000,,,0.0,2.0676610952371126,0.0,0.0
sehirAtlasi.414,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984565,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,0.8148253183346998,0.0,0.0
sehirAtlasi.415,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984566,,2019-02-11 00:00:00+00:00,,,,,1:10000,,,0.0,1.5932543602042446,0.0,0.0
sehirAtlasi.416,11230,Düşük Yoğunluklu Süreksiz Kentsel Alan (10% - 30%),0,CBSGM_1_7984567,,2019-02-19 00:00:00+00:00,,,,,1:10000,,,0.0,1.1713326542263305,0.0,0.0
sehirAtlasi.417,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984568,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,1.0477572678268512,0.0,0.0
sehirAtlasi.418,50000,Su Alanları,0,CBSGM_1_365405,,2019-02-14 00:00:00+00:00,,,,,1:10000,,,0.0,2.072035475455306,0.0,0.0
sehirAtlasi.419,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984569,,2019-02-08 00:00:00+00:00,,,,,1:10000,,,0.0,1.189712993824311,0.0,0.0
sehirAtlasi.420,50000,Su Alanları,0,CBSGM_1_365406,,2019-02-15 00:00:00+00:00,,,,,1:10000,,,0.0,2.073429753797727,0.0,0.0
sehirAtlasi.421,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984570,,2019-11-13 00:00:00+00:00,,,,,1:10000,,,0.0,1.2715616392570226,0.0,0.0
sehirAtlasi.423,11210,Yüksek Yoğunluklu Süreksiz Kentsel Alan (50% - 80%),46,CBSGM_1_7984572,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,1.0449406752433184,0.0,0.0
sehirAtlasi.376,11210,Yüksek Yoğunluklu Süreksiz Kentsel Alan (50% - 80%),0,CBSGM_1_7984364,,2019-02-07 00:00:00+00:00,,,,,1:10000,,,0.0,1.0753482881552967,0.0,0.0
sehirAtlasi.424,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984573,,2019-02-20 00:00:00+00:00,,,,,1:10000,,,0.0,1.2281416718632852,0.0,0.0
sehirAtlasi.425,11240,Çok Düşük Yoğunluklu Süreksiz Kentsel Alan (< 10%),9,CBSGM_1_7984574,,2019-02-13 00:00:00+00:00,,,,,1:10000,,,0.0,0.5452969115395124,0.0,0.0
sehirAtlasi.426,11230,Düşük Yoğunluklu Süreksiz Kentsel Alan (10% - 30%),23,CBSGM_1_7984575,,2019-02-13 00:00:00+00:00,,,,,1:10000,,,0.0,0.5736715673756227,0.0,0.0
sehirAtlasi.427,12110,Sanayi ve Üretim Alanları,2,CBSGM_1_7984576,,2019-05-27 00:00:00+00:00,,,,,1:10000,,,0.0,1.6069999302079365,0.0,0.0
sehirAtlasi.428,11210,Yüksek Yoğunluklu Süreksiz Kentsel Alan (50% - 80%),47,CBSGM_1_7984577,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,1.0286398064321873,0.0,0.0
sehirAtlasi.429,12130,Kamu Alanları,17,CBSGM_1_7984578,,2019-05-28 00:00:00+00:00,,,,,1:10000,,,0.0,0.756776141018495,0.0,0.0
sehirAtlasi.430,11100,Sürekli Kentsel Alan (> 80%),44,CBSGM_1_7984579,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,0.7198589605829167,0.0,0.0
sehirAtlasi.431,13400,Mevcut Kullanımı Olmayan Alanlar,8,CBSGM_1_7984580,,2019-02-11 00:00:00+00:00,,,,,1:10000,,,0.0,1.1549786679272143,0.0,0.0
sehirAtlasi.432,11100,Sürekli Kentsel Alan (> 80%),0,CBSGM_1_7984581,,2019-02-18 00:00:00+00:00,,,,,1:10000,,,0.0,1.1793491797993199,0.0,0.0
sehirAtlasi.433,11100,Sürekli Kentsel Alan (> 80%),48,CBSGM_1_7984582,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,0.7610194897636485,0.0,0.0
sehirAtlasi.434,12110,Sanayi ve Üretim Alanları,47,CBSGM_1_7984583,,2019-05-23 00:00:00+00:00,,,,,1:10000,,,0.0,1.166445940006528,0.0,0.0
sehirAtlasi.435,11230,Düşük Yoğunluklu Süreksiz Kentsel Alan (10% - 30%),24,CBSGM_1_7984584,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,1.280690498707623,0.0,0.0
sehirAtlasi.436,11230,Düşük Yoğunluklu Süreksiz Kentsel Alan (10% - 30%),23,CBSGM_1_7984585,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,1.2774645998795244,0.0,0.0
sehirAtlasi.408,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984560,,2019-02-08 00:00:00+00:00,,,,,1:10000,,,0.0,1.2173925987919005,0.0,0.0
sehirAtlasi.407,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984559,,2019-02-08 00:00:00+00:00,,,,,1:10000,,,0.0,1.226088915341412,0.0,0.0
sehirAtlasi.406,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984558,,2019-02-13 00:00:00+00:00,,,,,1:10000,,,0.0,0.6658962084609842,0.0,0.0
sehirAtlasi.405,11100,Sürekli Kentsel Alan (> 80%),37,CBSGM_1_7984557,,2019-06-12 00:00:00+00:00,,,,,1:10000,,,0.0,0.721878535690126,0.0,0.0
sehirAtlasi.378,11230,Düşük Yoğunluklu Süreksiz Kentsel Alan (10% - 30%),21,CBSGM_1_7984366,,2019-02-12 00:00:00+00:00,,,,,1:10000,,,0.0,1.3788144325248428,0.0,0.0
sehirAtlasi.379,14120,Kent İçindeki Yeşil Alanlar ( Aktif ),0,CBSGM_1_7984367,,2019-02-06 00:00:00+00:00,,,,,1:10000,,,0.0,1.1586003110460674,0.0,0.0
sehirAtlasi.380,12110,Sanayi ve Üretim Alanları,67,CBSGM_1_7984368,,2019-05-27 00:00:00+00:00,,,,,1:10000,,,0.0,1.014159562091193,0.0,0.0
sehirAtlasi.381,12170,İbadethane Alanları,21,CBSGM_1_7984369,,2019-05-23 00:00:00+00:00,,,,,1:10000,,,0.0,1.0536893074705782,0.0,0.0
sehirAtlasi.382,12110,Sanayi ve Üretim Alanları,48,CBSGM_1_7984370,,2019-05-27 00:00:00+00:00,,,,,1:10000,,,0.0,1.024292254089004,0.0,0.0
sehirAtlasi.383,13400,Mevcut Kullanımı Olmayan Alanlar,0,CBSGM_1_7984371,,2019-02-11 00:00:00+00:00,,,,,1:10000,,,0.0,1.1366549219095885,0.0,0.0
sehirAtlasi.384,11240,Çok Düşük Yoğunluklu Süreksiz Kentsel Alan (< 10%),8,CBSGM_1_7984372,,2019-02-12 00:00:00+00:00,,,,,1:10000,,,0.0,1.3421940295033725,0.0,0.0
sehirAtlasi.385,11230,Düşük Yoğunluklu Süreksiz Kentsel Alan (10% - 30%),16,CBSGM_1_7984373,,2019-02-12 00:00:00+00:00,,,,,1:10000,,,0.0,1.3302754645767823,0.0,0.0
sehirAtlasi.386,14100,Kent İçindeki Yeşil Alanlar ( Pasif ),0,CBSGM_1_7984374,,2019-02-07 00:00:00+00:00,,,,,1:10000,,,0.0,1.1869682376293855,0.0,0.0
sehirAtlasi.387,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984541,,2019-02-13 00:00:00+00:00,,,,,1:10000,,,0.0,0.8206889358778959,0.0,0.0
sehirAtlasi.388,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984542,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,1.1497843995999324,0.0,0.0
sehirAtlasi.389,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984543,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,1.1532116280855926,0.0,0.0
sehirAtlasi.390,12110,Sanayi ve Üretim Alanları,16,CBSGM_1_7984544,,2019-05-23 00:00:00+00:00,,,,,1:10000,,,0.0,1.1740661356009499,0.0,0.0
sehirAtlasi.391,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),24,CBSGM_1_1398972,,2019-02-25 00:00:00+00:00,,,,,1:10000,,,0.0,1.4716695830908386,0.0,0.0
sehirAtlasi.392,11230,Düşük Yoğunluklu Süreksiz Kentsel Alan (10% - 30%),0,CBSGM_1_7984545,,2019-02-08 00:00:00+00:00,,,,,1:10000,,,0.0,1.2192006388254022,0.0,0.0
sehirAtlasi.393,11100,Sürekli Kentsel Alan (> 80%),48,CBSGM_1_7984546,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,1.1265499910249477,0.0,0.0
sehirAtlasi.394,11100,Sürekli Kentsel Alan (> 80%),47,CBSGM_1_7984547,,2019-02-06 00:00:00+00:00,,,,,1:10000,,,0.0,1.1127927304878185,0.0,0.0
sehirAtlasi.395,13300,İnşaat Alanları,0,CBSGM_1_7984548,,2019-02-06 00:00:00+00:00,,,,,1:10000,,,0.0,1.121600928384796,0.0,0.0
sehirAtlasi.396,14120,Kent İçindeki Yeşil Alanlar ( Aktif ),0,CBSGM_1_7984549,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,1.1036165815318497,0.0,0.0
sehirAtlasi.397,11210,Yüksek Yoğunluklu Süreksiz Kentsel Alan (50% - 80%),39,CBSGM_1_7984550,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,1.107256202858495,0.0,0.0
sehirAtlasi.398,11100,Sürekli Kentsel Alan (> 80%),53,CBSGM_1_7984551,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,1.0871702068290734,0.0,0.0
sehirAtlasi.399,11100,Sürekli Kentsel Alan (> 80%),48,CBSGM_1_7984552,,2019-02-06 00:00:00+00:00,,,,,1:10000,,,0.0,1.1091214851955646,0.0,0.0
sehirAtlasi.400,11230,Düşük Yoğunluklu Süreksiz Kentsel Alan (10% - 30%),11,CBSGM_1_7984553,,2019-02-13 00:00:00+00:00,,,,,1:10000,,,0.0,1.378726539016197,0.0,0.0
sehirAtlasi.401,11230,Düşük Yoğunluklu Süreksiz Kentsel Alan (10% - 30%),10,CBSGM_1_7984554,,2019-02-12 00:00:00+00:00,,,,,1:10000,,,0.0,0.6507127448061569,0.0,0.0
sehirAtlasi.402,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),41,CBSGM_1_1398973,,2019-02-26 00:00:00+00:00,,,,,1:10000,,,0.0,0.02701408888897517,0.0,0.0
sehirAtlasi.403,11230,Düşük Yoğunluklu Süreksiz Kentsel Alan (10% - 30%),20,CBSGM_1_7984555,,2019-02-12 00:00:00+00:00,,,,,1:10000,,,0.0,0.6431167911627589,0.0,0.0
sehirAtlasi.404,14120,Kent İçindeki Yeşil Alanlar ( Aktif ),0,CBSGM_1_7984556,,2019-02-06 00:00:00+00:00,,,,,1:10000,,,0.0,1.2266457620237503,0.0,0.0
sehirAtlasi.437,11100,Sürekli Kentsel Alan (> 80%),33,CBSGM_1_7984586,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,1.1962657438474609,0.0,0.0
sehirAtlasi.438,14100,Kent İçindeki Yeşil Alanlar ( Pasif ),0,CBSGM_1_7984587,,2019-02-07 00:00:00+00:00,,,,,1:10000,,,0.0,1.2486530110232068,0.0,0.0
sehirAtlasi.439,11100,Sürekli Kentsel Alan (> 80%),62,CBSGM_1_7984588,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,1.1793444395947354,0.0,0.0
sehirAtlasi.470,11240,Çok Düşük Yoğunluklu Süreksiz Kentsel Alan (< 10%),4,CBSGM_1_7984613,,2019-02-07 00:00:00+00:00,,,,,1:10000,,,0.0,1.155752963512329,0.0,0.0
sehirAtlasi.472,11230,Düşük Yoğunluklu Süreksiz Kentsel Alan (10% - 30%),16,CBSGM_1_7984615,,2019-02-12 00:00:00+00:00,,,,,1:10000,,,0.0,0.6456933696647567,0.0,0.0
sehirAtlasi.473,14100,Kent İçindeki Yeşil Alanlar ( Pasif ),0,CBSGM_1_7984616,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,1.0675425973194086,0.0,0.0
sehirAtlasi.474,12110,Sanayi ve Üretim Alanları,0,CBSGM_1_7984617,,2019-05-24 00:00:00+00:00,,,,,1:10000,,,0.0,1.0646873147810276,0.0,0.0
sehirAtlasi.475,12110,Sanayi ve Üretim Alanları,48,CBSGM_1_7984618,,2019-05-24 00:00:00+00:00,,,,,1:10000,,,0.0,1.2207930621113634,0.0,0.0
sehirAtlasi.476,12110,Sanayi ve Üretim Alanları,0,CBSGM_1_7984619,,2019-05-24 00:00:00+00:00,,,,,1:10000,,,0.0,1.0679001504824404,0.0,0.0
sehirAtlasi.477,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984620,,2019-02-12 00:00:00+00:00,,,,,1:10000,,,0.0,1.3923534845901364,0.0,0.0
sehirAtlasi.478,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984621,,2019-02-05 00:00:00+00:00,,,,,1:10000,,,0.0,1.3120218224181746,0.0,0.0
sehirAtlasi.479,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984622,,2019-02-05 00:00:00+00:00,,,,,1:10000,,,0.0,1.2354687070058288,0.0,0.0
sehirAtlasi.480,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984623,,2019-02-05 00:00:00+00:00,,,,,1:10000,,,0.0,1.2403098988901915,0.0,0.0
sehirAtlasi.481,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984624,,2019-02-08 00:00:00+00:00,,,,,1:10000,,,0.0,1.2701473649245716,0.0,0.0
sehirAtlasi.482,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984625,,2019-02-06 00:00:00+00:00,,,,,1:10000,,,0.0,1.407091582515335,0.0,0.0
sehirAtlasi.483,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984626,,2019-02-05 00:00:00+00:00,,,,,1:10000,,,0.0,1.3213935567081725,0.0,0.0
sehirAtlasi.484,13300,İnşaat Alanları,0,CBSGM_1_7984627,,2019-02-20 00:00:00+00:00,,,,,1:10000,,,0.0,0.6031910655180952,0.0,0.0
sehirAtlasi.485,11100,Sürekli Kentsel Alan (> 80%),32,CBSGM_1_7984628,,2019-02-20 00:00:00+00:00,,,,,1:10000,,,0.0,1.3123349445811052,0.0,0.0
sehirAtlasi.486,14100,Kent İçindeki Yeşil Alanlar ( Pasif ),2,CBSGM_1_7984629,,2019-02-05 00:00:00+00:00,,,,,1:10000,,,0.0,1.163119053740029,0.0,0.0
sehirAtlasi.487,11100,Sürekli Kentsel Alan (> 80%),47,CBSGM_1_7984630,,2019-02-20 00:00:00+00:00,,,,,1:10000,,,0.0,1.260121280837244,0.0,0.0
sehirAtlasi.488,13400,Mevcut Kullanımı Olmayan Alanlar,7,CBSGM_1_7984631,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,1.0612936361219956,0.0,0.0
sehirAtlasi.489,11210,Yüksek Yoğunluklu Süreksiz Kentsel Alan (50% - 80%),57,CBSGM_1_7984632,,2019-02-13 00:00:00+00:00,,,,,1:10000,,,0.0,0.8450787739804835,0.0,0.0
sehirAtlasi.490,11100,Sürekli Kentsel Alan (> 80%),0,CBSGM_1_7984633,,2019-02-18 00:00:00+00:00,,,,,1:10000,,,0.0,1.1811933525987963,0.0,0.0
sehirAtlasi.491,11210,Yüksek Yoğunluklu Süreksiz Kentsel Alan (50% - 80%),34,CBSGM_1_7984634,,2019-02-11 00:00:00+00:00,,,,,1:10000,,,0.0,1.1656938810645296,0.0,0.0
sehirAtlasi.492,11100,Sürekli Kentsel Alan (> 80%),52,CBSGM_1_7984636,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,1.0580612576217843,0.0,0.0
sehirAtlasi.493,11100,Sürekli Kentsel Alan (> 80%),35,CBSGM_1_7984637,,2019-02-13 00:00:00+00:00,,,,,1:10000,,,0.0,0.7044267443881747,0.0,0.0
sehirAtlasi.494,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984638,,2019-02-13 00:00:00+00:00,,,,,1:10000,,,0.0,0.7684006778324934,0.0,0.0
sehirAtlasi.495,13400,Mevcut Kullanımı Olmayan Alanlar,0,CBSGM_1_7984639,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,1.3205095850297284,0.0,0.0
sehirAtlasi.496,12130,Kamu Alanları,20,CBSGM_1_7984640,,2019-05-24 00:00:00+00:00,,,,,1:10000,,,0.0,1.5043794287122245,0.0,0.0
sehirAtlasi.497,11210,Yüksek Yoğunluklu Süreksiz Kentsel Alan (50% - 80%),39,CBSGM_1_7984641,,2019-02-05 00:00:00+00:00,,,,,1:10000,,,0.0,1.2881029433161721,0.0,0.0
sehirAtlasi.498,11100,Sürekli Kentsel Alan (> 80%),37,CBSGM_1_7984642,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,1.0752748272983932,0.0,0.0
sehirAtlasi.471,11240,Çok Düşük Yoğunluklu Süreksiz Kentsel Alan (< 10%),6,CBSGM_1_7984614,,2019-02-12 00:00:00+00:00,,,,,1:10000,,,0.0,0.6204348988168698,0.0,0.0
